a¤o;area;type_violen;sexo;n_casos;poblacion;tasa_x100h
2020;Chapinero;Física;Hombre ;32;60583;52.8
2020;Rafael Uribe Uribe;Física;Hombre ;101;167392;60.3
2020;Teusaquillo;Física;Hombre ;29;66651;43.5
2020;Barrios Unidos;Física;Hombre ;19;140524;13.5
2020;Usaquén;Física;Hombre ;72;222090;32.4
2020;Usaquén;Intrafamiliar;Hombre ;273;222090;122.9
2020;Suba;Intrafamiliar;Hombre ;610;659288;92.5
2020;Los Mártires;Intrafamiliar;Hombre ;90;47015;191.4
2020;Santa Fe;Intrafamiliar;Hombre ;138;46092;299.4
2020;Distrito;Intrafamiliar;Hombre ;6954;4064659;171.1
2020;Kennedy;Intrafamiliar;Hombre ;926;622421;148.8
2020;Sumapaz;Intrafamiliar;Hombre ;20;3994;500.8
2020;San Cristóbal;Intrafamiliar;Hombre ;423;188197;224.8
2020;Puente Aranda;Intrafamiliar;Hombre ;162;106060;152.7
2020;Tunjuelito;Intrafamiliar;Hombre ;262;90923;288.2
2020;Fontibón;Intrafamiliar;Hombre ;275;209777;131.1
2020;Engativá;Intrafamiliar;Hombre ;485;429868;112.8
2020;Rafael Uribe Uribe;Intrafamiliar;Hombre ;370;167392;221
2020;Bosa;Intrafamiliar;Hombre ;864;389400;221.9
2020;Chapinero;Intrafamiliar;Hombre ;82;60583;135.4
2020;Antonio Nariño;Intrafamiliar;Hombre ;72;53843;133.7
2020;La Candelaria;Intrafamiliar;Hombre ;32;11809;271
2020;Teusaquillo;Intrafamiliar;Hombre ;88;66651;132
2020;Ciudad Bolívar;Intrafamiliar;Hombre ;1045;378504;276.1
2020;Usme;Intrafamiliar;Hombre ;652;170228;383
2020;Barrios Unidos;Intrafamiliar;Hombre ;84;140524;59.8
2020;San Cristóbal;Negligencia ;Hombre ;217;188197;115.3
2020;Antonio Nariño;Negligencia ;Hombre ;34;53843;63.1
2020;Suba;Negligencia ;Hombre ;276;659288;41.9
2020;Los Mártires;Negligencia ;Hombre ;52;47015;110.6
2020;Kennedy;Negligencia ;Hombre ;534;622421;85.8
2020;Teusaquillo;Negligencia ;Hombre ;41;66651;61.5
2020;Barrios Unidos;Negligencia ;Hombre ;53;140524;37.7
2020;Sumapaz;Negligencia ;Hombre ;15;3994;375.6
2020;Usaquén;Negligencia ;Hombre ;153;222090;68.9
2020;Rafael Uribe Uribe;Negligencia ;Hombre ;200;167392;119.5
2020;Usme;Negligencia ;Hombre ;462;170228;271.4
2020;Engativá;Negligencia ;Hombre ;206;429868;47.9
2020;Bosa;Negligencia ;Hombre ;536;389400;137.6
2020;Tunjuelito;Negligencia ;Hombre ;184;90923;202.4
2020;Chapinero;Negligencia ;Hombre ;40;60583;66
2020;Santa Fe;Negligencia ;Hombre ;71;46092;154
2020;Distrito;Negligencia ;Hombre ;4071;4064659;100.2
2020;La Candelaria;Negligencia ;Hombre ;16;11809;135.5
2020;Ciudad Bolívar;Negligencia ;Hombre ;739;378504;195.2
2020;Puente Aranda;Negligencia ;Hombre ;73;106060;68.8
2020;Fontibón;Negligencia ;Hombre ;168;209777;80.1
2020;La Candelaria;Sexual;Hombre ;3;11809;25.4
2020;Engativá;Sexual;Hombre ;124;429868;28.8
2020;Chapinero;Sexual;Hombre ;16;60583;26.4
2020;Fontibón;Sexual;Hombre ;43;209777;20.5
2020;Kennedy;Sexual;Hombre ;179;622421;28.8
2020;San Cristóbal;Sexual;Hombre ;82;188197;43.6
2020;Tunjuelito;Sexual;Hombre ;40;90923;44
2020;Bosa;Sexual;Hombre ;146;389400;37.5
2020;Usaquén;Sexual;Hombre ;40;222090;18
2020;Distrito;Sexual;Hombre ;1244;4064659;30.6
2020;Teusaquillo;Sexual;Hombre ;18;66651;27
2020;Los Mártires;Sexual;Hombre ;14;47015;29.8
2020;Ciudad Bolívar;Sexual;Hombre ;165;378504;43.6
2020;Rafael Uribe Uribe;Sexual;Hombre ;58;167392;34.6
2020;Barrios Unidos;Sexual;Hombre ;12;140524;8.5
2020;Puente Aranda;Sexual;Hombre ;30;106060;28.3
2020;Antonio Nariño;Sexual;Hombre ;12;53843;22.3
2020;Santa Fe;Sexual;Hombre ;27;46092;58.6
2020;Usme;Sexual;Hombre ;102;170228;59.9
2020;Sumapaz;Sexual;Hombre ;3;3994;75.1
2020;Suba;Sexual;Hombre ;130;659288;19.7
2021;Ciudad Bolívar;Abandono;Total general;55;186565;29.5
2021;Usaquén;Abandono;Total general;6;106732;5.6
2021;Puente Aranda;Abandono;Total general;10;47927;20.9
2021;Santa Fe;Abandono;Total general;8;24077;33.2
2021;Distrito;Abandono;Total general;306;1770145;17.3
2021;Tunjuelito;Abandono;Total general;9;42755;21.1
2021;Engativá;Abandono;Total general;12;160175;7.5
2021;Antonio Nariño;Abandono;Total general;6;17531;34.2
2021;Sumapaz;Abandono;Total general;5;1126;444
2021;Barrios Unidos;Abandono;Total general;0;25474;0
2021;Los Mártires;Abandono;Total general;7;17049;41.1
2021;Bosa;Abandono;Total general;39;193115;20.2
2021;Rafael Uribe Uribe;Abandono;Total general;20;94532;21.2
2021;San Cristóbal;Abandono;Total general;15;102808;14.6
2021;Kennedy;Abandono;Total general;54;236214;22.9
2021;La Candelaria;Abandono;Total general;0;2693;0
2021;Suba;Abandono;Total general;17;268635;6.3
2021;Teusaquillo;Abandono;Total general;2;23078;8.7
2021;Chapinero;Abandono;Total general;1;27448;3.6
2021;Fontibón;Abandono;Total general;6;79737;7.5
2021;Usme;Abandono;Total general;34;112474;30.2
2021;Barrios Unidos;Económica;Total general;4;25474;15.7
2021;Puente Aranda;Económica;Total general;5;47927;10.4
2021;Santa Fe;Económica;Total general;2;24077;8.3
2021;Usme;Económica;Total general;6;112474;5.3
2021;Bosa;Económica;Total general;9;193115;4.7
2021;Usaquén;Económica;Total general;4;106732;3.7
2021;Teusaquillo;Económica;Total general;0;23078;0
2021;Ciudad Bolívar;Económica;Total general;13;186565;7
2021;San Cristóbal;Económica;Total general;8;102808;7.8
2021;Sumapaz;Económica;Total general;0;1126;0
2021;Engativá;Económica;Total general;3;160175;1.9
2021;Kennedy;Económica;Total general;19;236214;8
2021;Distrito;Económica;Total general;91;1770145;5.1
2021;Rafael Uribe Uribe;Económica;Total general;3;94532;3.2
2021;Tunjuelito;Económica;Total general;0;42755;0
2021;Fontibón;Económica;Total general;3;79737;3.8
2021;Chapinero;Económica;Total general;0;27448;0
2021;Suba;Económica;Total general;5;268635;1.9
2021;Los Mártires;Económica;Total general;1;17049;5.9
2021;Antonio Nariño;Económica;Total general;6;17531;34.2
2021;La Candelaria;Económica;Total general;0;2693;0
2021;Usme;Emocional;Total general;703;112474;625.0
2021;Distrito;Emocional;Total general;7729;1770145;436.6
2021;Rafael Uribe Uribe;Emocional;Total general;377;94532;398.8
2021;Kennedy;Emocional;Total general;1151;236214;487.3
2021;Fontibón;Emocional;Total general;263;79737;329.8
2021;Antonio Nariño;Emocional;Total general;90;17531;513.4
2021;La Candelaria;Emocional;Total general;22;2693;816.9
2021;Santa Fe;Emocional;Total general;154;24077;639.6
2021;Puente Aranda;Emocional;Total general;180;47927;375.6
2021;Ciudad Bolívar;Emocional;Total general;1128;186565;604.6
2021;Sumapaz;Emocional;Total general;42;1126;3730.0
2021;Barrios Unidos;Emocional;Total general;104;25474;408.3
2021;Bosa;Emocional;Total general;920;193115;476.4
2021;Los Mártires;Emocional;Total general;118;17049;692.1
2021;Chapinero;Emocional;Total general;65;27448;236.8
2021;Teusaquillo;Emocional;Total general;68;23078;294.7
2021;San Cristóbal;Emocional;Total general;550;102808;535.0
2021;Usaquén;Emocional;Total general;248;106732;232.4
2021;Suba;Emocional;Total general;734;268635;273.2
2021;Tunjuelito;Emocional;Total general;198;42755;463.1
2021;Engativá;Emocional;Total general;614;160175;383.3
2021;Rafael Uribe Uribe;Física;Total general;64;94532;67.7
2021;Bosa;Física;Total general;175;193115;90.6
2021;Fontibón;Física;Total general;55;79737;69
2021;Teusaquillo;Física;Total general;15;23078;65
2021;Engativá;Física;Total general;85;160175;53.1
2021;La Candelaria;Física;Total general;3;2693;111.4
2021;Distrito;Física;Total general;1310;1770145;74
2021;Chapinero;Física;Total general;11;27448;40.1
2021;San Cristóbal;Física;Total general;121;102808;117.7
2021;Puente Aranda;Física;Total general;40;47927;83.5
2021;Ciudad Bolívar;Física;Total general;158;186565;84.7
2021;Tunjuelito;Física;Total general;25;42755;58.5
2021;Santa Fe;Física;Total general;25;24077;103.8
2021;Barrios Unidos;Física;Total general;16;25474;62.8
2021;Kennedy;Física;Total general;232;236214;98.2
2021;Usaquén;Física;Total general;42;106732;39.4
2021;Antonio Nariño;Física;Total general;13;17531;74.2
2021;Los Mártires;Física;Total general;19;17049;111.4
2021;Sumapaz;Física;Total general;3;1126;266.4
2021;Suba;Física;Total general;129;268635;48
2021;Usme;Física;Total general;79;112474;70.2
2021;Ciudad Bolívar;Negligencia ;Total general;703;186565;376.8
2021;Barrios Unidos;Negligencia ;Total general;49;25474;192.4
2021;Usme;Negligencia ;Total general;438;112474;389.4
2021;Usaquén;Negligencia ;Total general;122;106732;114.3
2021;Chapinero;Negligencia ;Total general;29;27448;105.7
2021;Fontibón;Negligencia ;Total general;124;79737;155.5
2021;Santa Fe;Negligencia ;Total general;71;24077;294.9
2021;Puente Aranda;Negligencia ;Total general;90;47927;187.8
2021;Los Mártires;Negligencia ;Total general;61;17049;357.8
2021;Kennedy;Negligencia ;Total general;590;236214;249.8
2021;La Candelaria;Negligencia ;Total general;12;2693;445.6
2021;Bosa;Negligencia ;Total general;504;193115;261
2021;Engativá;Negligencia ;Total general;259;160175;161.7
2021;Sumapaz;Negligencia ;Total general;33;1126;2930.7
2021;Tunjuelito;Negligencia ;Total general;112;42755;262
2021;Teusaquillo;Negligencia ;Total general;26;23078;112.7
2021;Distrito;Negligencia ;Total general;3951;1770145;223.2
2021;Antonio Nariño;Negligencia ;Total general;32;17531;182.5
2021;Rafael Uribe Uribe;Negligencia ;Total general;160;94532;169.3
2021;Suba;Negligencia ;Total general;320;268635;119.1
2021;San Cristóbal;Negligencia ;Total general;216;102808;210.1
2021;Rafael Uribe Uribe;Sexual;Total general;162;94532;171.4
2021;Suba;Sexual;Total general;313;268635;116.5
2021;Usme;Sexual;Total general;252;112474;224.1
2021;Los Mártires;Sexual;Total general;47;17049;275.7
2021;Engativá;Sexual;Total general;285;160175;177.9
2021;Barrios Unidos;Sexual;Total general;36;25474;141.3
2021;Santa Fe;Sexual;Total general;56;24077;232.6
2021;Sumapaz;Sexual;Total general;6;1126;532.9
2021;Fontibón;Sexual;Total general;103;79737;129.2
2021;Chapinero;Sexual;Total general;25;27448;91.1
2021;Usaquén;Sexual;Total general;89;106732;83.4
2021;Ciudad Bolívar;Sexual;Total general;430;186565;230.5
2021;Bosa;Sexual;Total general;328;193115;169.8
2021;San Cristóbal;Sexual;Total general;234;102808;227.6
2021;Puente Aranda;Sexual;Total general;63;47927;131.4
2021;Teusaquillo;Sexual;Total general;30;23078;130
2021;Kennedy;Sexual;Total general;436;236214;184.6
2021;Distrito;Sexual;Total general;3012;1770145;170.2
2021;La Candelaria;Sexual;Total general;7;2693;259.9
2021;Tunjuelito;Sexual;Total general;73;42755;170.7
2021;Antonio Nariño;Sexual;Total general;37;17531;211.1
2021;Teusaquillo;Abandono;Mujer;4;95107;
2021;Engativá;Abandono;Mujer;22;428725;
2021;Fontibón;Abandono;Mujer;9;209075;
2021;Sumapaz;Abandono;Mujer;2;1768;
2021;Los Mártires;Abandono;Mujer;7;47063;
2021;Usaquén;Abandono;Mujer;11;308619;
2021;Puente Aranda;Abandono;Mujer;16;128904;
2021;Chapinero;Abandono;Mujer;;90360;
2021;Santa Fe;Abandono;Mujer;7;54456;
2021;Usme;Abandono;Mujer;20;199667;
2021;La Candelaria;Abandono;Mujer;0;8654;
2021;Distrito;Abandono;Mujer;273;4082618;
2021;Barrios Unidos;Abandono;Mujer;3;75607;
2021;Bosa;Abandono;Mujer;31;371072;
2021;San Cristóbal;Abandono;Mujer;12;207684;
2021;Antonio Nariño;Abandono;Mujer;6;43782;
2021;Ciudad Bolívar;Abandono;Mujer;37;328131;
2021;Rafael Uribe Uribe;Abandono;Mujer;18;194734;
2021;Tunjuelito;Abandono;Mujer;6;91333;
2021;Kennedy;Abandono;Mujer;43;535285;
2021;Suba;Abandono;Mujer;19;662592;
2021;Tunjuelito;Económica;Mujer;3;91333;
2021;Ciudad Bolívar;Económica;Mujer;26;328131;
2021;Usme;Económica;Mujer;13;199667;
2021;Puente Aranda;Económica;Mujer;17;128904;
2021;San Cristóbal;Económica;Mujer;29;207684;
2021;Sumapaz;Económica;Mujer;2;1768;
2021;La Candelaria;Económica;Mujer;0;8654;
2021;Santa Fe;Económica;Mujer;4;54456;
2021;Kennedy;Económica;Mujer;66;535285;
2021;Los Mártires;Económica;Mujer;3;47063;
2021;Chapinero;Económica;Mujer;4;90360;
2021;Usaquén;Económica;Mujer;15;308619;
2021;Barrios Unidos;Económica;Mujer;7;75607;
2021;Fontibón;Económica;Mujer;11;209075;
2021;Rafael Uribe Uribe;Económica;Mujer;9;194734;
2021;Teusaquillo;Económica;Mujer;8;95107;
2021;Distrito;Económica;Mujer;343;4082618;
2021;Antonio Nariño;Económica;Mujer;6;43782;
2021;Suba;Económica;Mujer;50;662592;
2021;Bosa;Económica;Mujer;53;371072;
2021;Engativá;Económica;Mujer;17;428725;
2021;Usme;Emocional;Mujer;662;199667;
2021;Puente Aranda;Emocional;Mujer;238;128904;
2021;Distrito;Emocional;Mujer;9488;4082618;
2021;Tunjuelito;Emocional;Mujer;216;91333;
2021;Fontibón;Emocional;Mujer;360;209075;
2021;Teusaquillo;Emocional;Mujer;127;95107;
2021;Antonio Nariño;Emocional;Mujer;113;43782;
2021;Chapinero;Emocional;Mujer;104;90360;
2021;Barrios Unidos;Emocional;Mujer;124;75607;
2021;Bosa;Emocional;Mujer;1159;371072;
2021;Ciudad Bolívar;Emocional;Mujer;1186;328131;
2021;La Candelaria;Emocional;Mujer;34;8654;
2021;Sumapaz;Emocional;Mujer;28;1768;
2021;Kennedy;Emocional;Mujer;1409;535285;
2021;San Cristóbal;Emocional;Mujer;653;207684;
2021;Engativá;Emocional;Mujer;810;428725;
2021;Suba;Emocional;Mujer;1106;662592;
2021;Santa Fe;Emocional;Mujer;214;54456;
2021;Usaquén;Emocional;Mujer;304;308619;
2021;Los Mártires;Emocional;Mujer;140;47063;
2021;Rafael Uribe Uribe;Emocional;Mujer;501;194734;
2021;Santa Fe;Física;Mujer;91;54456;
2021;Rafael Uribe Uribe;Física;Mujer;171;194734;
2021;Ciudad Bolívar;Física;Mujer;381;328131;
2021;Fontibón;Física;Mujer;148;209075;
2021;Barrios Unidos;Física;Mujer;41;75607;
2021;San Cristóbal;Física;Mujer;259;207684;
2021;Tunjuelito;Física;Mujer;66;91333;
2021;Chapinero;Física;Mujer;45;90360;
2021;Puente Aranda;Física;Mujer;87;128904;
2021;Engativá;Física;Mujer;281;428725;
2021;Sumapaz;Física;Mujer;6;1768;
2021;Suba;Física;Mujer;451;662592;
2021;Usme;Física;Mujer;214;199667;
2021;Usaquén;Física;Mujer;127;308619;
2021;Teusaquillo;Física;Mujer;54;95107;
2021;Los Mártires;Física;Mujer;57;47063;
2021;Distrito;Física;Mujer;3491;4082618;
2021;Bosa;Física;Mujer;404;371072;
2021;Kennedy;Física;Mujer;550;535285;
2021;Antonio Nariño;Física;Mujer;46;43782;
2021;La Candelaria;Física;Mujer;12;8654;
2021;Antonio Nariño;Intrafamiliar;Mujer;113;43782;
2021;Kennedy;Intrafamiliar;Mujer;1409;535285;
2021;Sumapaz;Intrafamiliar;Mujer;28;1768;
2021;Engativá;Intrafamiliar;Mujer;810;428725;
2021;Usaquén;Intrafamiliar;Mujer;304;308619;
2021;San Cristóbal;Intrafamiliar;Mujer;653;207684;
2021;Los Mártires;Intrafamiliar;Mujer;140;47063;
2021;Distrito;Intrafamiliar;Mujer;9488;4082618;
2021;Rafael Uribe Uribe;Intrafamiliar;Mujer;501;194734;
2021;Tunjuelito;Intrafamiliar;Mujer;216;91333;
2021;Ciudad Bolívar;Intrafamiliar;Mujer;1186;328131;
2021;Usme;Intrafamiliar;Mujer;662;199667;
2021;Chapinero;Intrafamiliar;Mujer;104;90360;
2021;Puente Aranda;Intrafamiliar;Mujer;238;128904;
2021;Santa Fe;Intrafamiliar;Mujer;214;54456;
2021;Teusaquillo;Intrafamiliar;Mujer;127;95107;
2021;Fontibón;Intrafamiliar;Mujer;360;209075;
2021;La Candelaria;Intrafamiliar;Mujer;34;8654;
2021;Suba;Intrafamiliar;Mujer;1106;662592;
2021;Bosa;Intrafamiliar;Mujer;1159;371072;
2021;Barrios Unidos;Intrafamiliar;Mujer;124;75607;
2021;La Candelaria;Negligencia ;Mujer;9;8654;
2021;Engativá;Negligencia ;Mujer;157;428725;
2021;Sumapaz;Negligencia ;Mujer;19;1768;
2021;Bosa;Negligencia ;Mujer;395;371072;
2021;Ciudad Bolívar;Negligencia ;Mujer;449;328131;
2021;Kennedy;Negligencia ;Mujer;402;535285;
2021;Los Mártires;Negligencia ;Mujer;43;47063;
2021;Antonio Nariño;Negligencia ;Mujer;21;43782;
2021;Puente Aranda;Negligencia ;Mujer;69;128904;
2021;Distrito;Negligencia ;Mujer;2617;4082618;
2021;Usme;Negligencia ;Mujer;233;199667;
2021;San Cristóbal;Negligencia ;Mujer;148;207684;
2021;Teusaquillo;Negligencia ;Mujer;23;95107;
2021;Fontibón;Negligencia ;Mujer;81;209075;
2021;Santa Fe;Negligencia ;Mujer;52;54456;
2021;Chapinero;Negligencia ;Mujer;22;90360;
2021;Rafael Uribe Uribe;Negligencia ;Mujer;111;194734;
2021;Suba;Negligencia ;Mujer;211;662592;
2021;Barrios Unidos;Negligencia ;Mujer;37;75607;
2021;Usaquén;Negligencia ;Mujer;66;308619;
2021;Tunjuelito;Negligencia ;Mujer;69;91333;
2021;Usaquén;Sexual;Mujer;102;308619;
2021;Rafael Uribe Uribe;Sexual;Mujer;213;194734;
2021;Bosa;Sexual;Mujer;401;371072;
2021;Teusaquillo;Sexual;Mujer;56;95107;
2021;Barrios Unidos;Sexual;Mujer;44;75607;
2021;Engativá;Sexual;Mujer;339;428725;
2021;Tunjuelito;Sexual;Mujer;78;91333;
2021;Puente Aranda;Sexual;Mujer;87;128904;
2021;Santa Fe;Sexual;Mujer;72;54456;
2021;Kennedy;Sexual;Mujer;502;535285;
2021;Los Mártires;Sexual;Mujer;50;47063;
2021;La Candelaria;Sexual;Mujer;15;8654;
2021;Fontibón;Sexual;Mujer;139;209075;
2021;San Cristóbal;Sexual;Mujer;259;207684;
2021;Usme;Sexual;Mujer;267;199667;
2021;Suba;Sexual;Mujer;391;662592;
2021;Antonio Nariño;Sexual;Mujer;44;43782;
2021;Ciudad Bolívar;Sexual;Mujer;460;328131;
2021;Distrito;Sexual;Mujer;3565;4082618;
2021;Chapinero;Sexual;Mujer;40;90360;
2021;Sumapaz;Sexual;Mujer;6;1768;
2021;San Cristóbal;Abandono;Hombre ;13;193376;
2021;Teusaquillo;Abandono;Hombre ;3;72772;
2021;Ciudad Bolívar;Abandono;Hombre ;33;321703;
2021;Engativá;Abandono;Hombre ;10;385375;
2021;Tunjuelito;Abandono;Hombre ;5;88825;
2021;Fontibón;Abandono;Hombre ;6;184457;
2021;Suba;Abandono;Hombre ;16;590083;
2021;Chapinero;Abandono;Hombre ;3;82993;
2021;Usaquén;Abandono;Hombre ;4;262649;
2021;Kennedy;Abandono;Hombre ;37;499553;
2021;Distrito;Abandono;Hombre ;220;3751549;
2021;Antonio Nariño;Abandono;Hombre ;4;38419;
2021;Usme;Abandono;Hombre ;19;193699;
2021;Rafael Uribe Uribe;Abandono;Hombre ;14;189226;
2021;Santa Fe;Abandono;Hombre ;9;53328;
2021;Bosa;Abandono;Hombre ;28;351957;
2021;La Candelaria;Abandono;Hombre ;0;9223;
2021;Sumapaz;Abandono;Hombre ;4;1816;
2021;Puente Aranda;Abandono;Hombre ;5;124463;
2021;Los Mártires;Abandono;Hombre ;4;36363;
2021;Barrios Unidos;Abandono;Hombre ;2;71269;
2021;Fontibón;Económica;Hombre ;2;184457;
2021;Tunjuelito;Económica;Hombre ;0;88825;
2021;Usaquén;Económica;Hombre ;2;262649;
2021;Engativá;Económica;Hombre ;7;385375;
2021;Rafael Uribe Uribe;Económica;Hombre ;2;189226;
2021;La Candelaria;Económica;Hombre ;0;9223;
2021;Barrios Unidos;Económica;Hombre ;3;71269;
2021;Chapinero;Económica;Hombre ;0;82993;
2021;Bosa;Económica;Hombre ;4;351957;
2021;Kennedy;Económica;Hombre ;12;499553;
2021;Usme;Económica;Hombre ;1;193699;
2021;Teusaquillo;Económica;Hombre ;0;72772;
2021;Sumapaz;Económica;Hombre ;0;1816;
2021;San Cristóbal;Económica;Hombre ;2;193376;
2021;Puente Aranda;Económica;Hombre ;2;124463;
2021;Los Mártires;Económica;Hombre ;1;36363;
2021;Antonio Nariño;Económica;Hombre ;2;38419;
2021;Suba;Económica;Hombre ;6;590083;
2021;Distrito;Económica;Hombre ;59;3751549;
2021;Santa Fe;Económica;Hombre ;4;53328;
2021;Ciudad Bolívar;Económica;Hombre ;9;321703;
2021;Santa Fe;Emocional;Hombre ;78;53328;
2021;Teusaquillo;Emocional;Hombre ;27;72772;
2021;La Candelaria;Emocional;Hombre ;8;9223;
2021;Engativá;Emocional;Hombre ;298;385375;
2021;Barrios Unidos;Emocional;Hombre ;50;71269;
2021;Ciudad Bolívar;Emocional;Hombre ;469;321703;
2021;San Cristóbal;Emocional;Hombre ;246;193376;
2021;Bosa;Emocional;Hombre ;368;351957;
2021;Chapinero;Emocional;Hombre ;44;82993;
2021;Fontibón;Emocional;Hombre ;128;184457;
2021;Usme;Emocional;Hombre ;323;193699;
2021;Sumapaz;Emocional;Hombre ;23;1816;
2021;Suba;Emocional;Hombre ;320;590083;
2021;Usaquén;Emocional;Hombre ;134;262649;
2021;Tunjuelito;Emocional;Hombre ;94;88825;
2021;Puente Aranda;Emocional;Hombre ;86;124463;
2021;Rafael Uribe Uribe;Emocional;Hombre ;169;189226;
2021;Kennedy;Emocional;Hombre ;496;499553;
2021;Antonio Nariño;Emocional;Hombre ;40;38419;
2021;Los Mártires;Emocional;Hombre ;57;36363;
2021;Distrito;Emocional;Hombre ;3459;3751549;
2021;Distrito;Física;Hombre ;923;3751549;
2021;Suba;Física;Hombre ;90;590083;
2021;Chapinero;Física;Hombre ;19;82993;
2021;Santa Fe;Física;Hombre ;21;53328;
2021;Engativá;Física;Hombre ;80;385375;
2021;Ciudad Bolívar;Física;Hombre ;98;321703;
2021;Usaquén;Física;Hombre ;39;262649;
2021;Puente Aranda;Física;Hombre ;33;124463;
2021;Usme;Física;Hombre ;54;193699;
2021;San Cristóbal;Física;Hombre ;84;193376;
2021;La Candelaria;Física;Hombre ;2;9223;
2021;Bosa;Física;Hombre ;106;351957;
2021;Fontibón;Física;Hombre ;39;184457;
2021;Rafael Uribe Uribe;Física;Hombre ;45;189226;
2021;Antonio Nariño;Física;Hombre ;10;38419;
2021;Teusaquillo;Física;Hombre ;11;72772;
2021;Barrios Unidos;Física;Hombre ;14;71269;
2021;Sumapaz;Física;Hombre ;1;1816;
2021;Kennedy;Física;Hombre ;140;499553;
2021;Los Mártires;Física;Hombre ;15;36363;
2021;Tunjuelito;Física;Hombre ;22;88825;
2021;Rafael Uribe Uribe;Intrafamiliar;Hombre ;169;189226;
2021;Sumapaz;Intrafamiliar;Hombre ;23;1816;
2021;Distrito;Intrafamiliar;Hombre ;3459;3751549;
2021;San Cristóbal;Intrafamiliar;Hombre ;246;193376;
2021;Santa Fe;Intrafamiliar;Hombre ;78;53328;
2021;Kennedy;Intrafamiliar;Hombre ;496;499553;
2021;Suba;Intrafamiliar;Hombre ;320;590083;
2021;Bosa;Intrafamiliar;Hombre ;368;351957;
2021;Tunjuelito;Intrafamiliar;Hombre ;94;88825;
2021;Usme;Intrafamiliar;Hombre ;323;193699;
