year;localidad;tipo_de_violencia;sexo;no_casos;poblacion;tasa_por_100000
2021;usaquen;Económica;Total general;4.0;106732;3.7
2021;chapinero;Económica;Total general;0.0;27448;0.0
2021;santa fe;Económica;Total general;2.0;24077;8.3
2021;san cristobal;Económica;Total general;8.0;102808;7.8
2021;usme;Económica;Total general;6.0;112474;5.3
2021;tunjuelito;Económica;Total general;0.0;42755;0.0
2021;bosa;Económica;Total general;9.0;193115;4.7
2021;kennedy;Económica;Total general;19.0;236214;8.0
2021;fontibon;Económica;Total general;3.0;79737;3.8
2021;engativa;Económica;Total general;3.0;160175;1.9
2021;suba;Económica;Total general;5.0;268635;1.9
2021;barrios unidos;Económica;Total general;4.0;25474;15.7
2021;teusaquillo;Económica;Total general;0.0;23078;0.0
2021;los martires;Económica;Total general;1.0;17049;5.9
2021;antonio narino;Económica;Total general;6.0;17531;34.2
2021;puente aranda;Económica;Total general;5.0;47927;10.4
2021;la candelaria;Económica;Total general;0.0;2693;0.0
2021;rafael uribe uribe;Económica;Total general;3.0;94532;3.2
2021;ciudad bolivar;Económica;Total general;13.0;186565;7.0
2021;sumapaz;Económica;Total general;0.0;1126;0.0
2021;distrito;Económica;Total general;91.0;1770145;5.1
2021;usaquen;Negligencia ;Total general;122.0;106732;114.3
2021;chapinero;Negligencia ;Total general;29.0;27448;105.7
2021;santa fe;Negligencia ;Total general;71.0;24077;294.9
2021;san cristobal;Negligencia ;Total general;216.0;102808;210.1
2021;usme;Negligencia ;Total general;438.0;112474;389.4
2021;tunjuelito;Negligencia ;Total general;112.0;42755;262.0
2021;bosa;Negligencia ;Total general;504.0;193115;261.0
2021;kennedy;Negligencia ;Total general;590.0;236214;249.8
2021;fontibon;Negligencia ;Total general;124.0;79737;155.5
2021;engativa;Negligencia ;Total general;259.0;160175;161.7
2021;suba;Negligencia ;Total general;320.0;268635;119.1
2021;barrios unidos;Negligencia ;Total general;49.0;25474;192.4
2021;teusaquillo;Negligencia ;Total general;26.0;23078;112.7
2021;los martires;Negligencia ;Total general;61.0;17049;357.8
2021;antonio narino;Negligencia ;Total general;32.0;17531;182.5
2021;puente aranda;Negligencia ;Total general;90.0;47927;187.8
2021;la candelaria;Negligencia ;Total general;12.0;2693;445.6
2021;rafael uribe uribe;Negligencia ;Total general;160.0;94532;169.3
2021;ciudad bolivar;Negligencia ;Total general;703.0;186565;376.8
2021;sumapaz;Negligencia ;Total general;33.0;1126;2930.7
2021;distrito;Negligencia ;Total general;3951.0;1770145;223.2
2021;usaquen;Abandono;Total general;6.0;106732;5.6
2021;chapinero;Abandono;Total general;1.0;27448;3.6
2021;santa fe;Abandono;Total general;8.0;24077;33.2
2021;san cristobal;Abandono;Total general;15.0;102808;14.6
2021;usme;Abandono;Total general;34.0;112474;30.2
2021;tunjuelito;Abandono;Total general;9.0;42755;21.1
2021;bosa;Abandono;Total general;39.0;193115;20.2
2021;kennedy;Abandono;Total general;54.0;236214;22.9
2021;fontibon;Abandono;Total general;6.0;79737;7.5
2021;engativa;Abandono;Total general;12.0;160175;7.5
2021;suba;Abandono;Total general;17.0;268635;6.3
2021;barrios unidos;Abandono;Total general;0.0;25474;0.0
2021;teusaquillo;Abandono;Total general;2.0;23078;8.7
2021;los martires;Abandono;Total general;7.0;17049;41.1
2021;antonio narino;Abandono;Total general;6.0;17531;34.2
2021;puente aranda;Abandono;Total general;10.0;47927;20.9
2021;la candelaria;Abandono;Total general;0.0;2693;0.0
2021;rafael uribe uribe;Abandono;Total general;20.0;94532;21.2
2021;ciudad bolivar;Abandono;Total general;55.0;186565;29.5
2021;sumapaz;Abandono;Total general;5.0;1126;444.0
2021;distrito;Abandono;Total general;306.0;1770145;17.3
2021;usaquen;Intrafamiliar;Mujer;304.0;308619;98.50333258807785
2021;chapinero;Intrafamiliar;Mujer;104.0;90360;115.09517485613102
2021;santa fe;Intrafamiliar;Mujer;214.0;54456;392.9778169531365
2021;san cristobal;Intrafamiliar;Mujer;653.0;207684;314.4199842067757
2021;usme;Intrafamiliar;Mujer;662.0;199667;331.55203413683785
2021;tunjuelito;Intrafamiliar;Mujer;216.0;91333;236.4972134934799
2021;bosa;Intrafamiliar;Mujer;1159.0;371072;312.3383063125216
2021;kennedy;Intrafamiliar;Mujer;1409.0;535285;263.2242637099863
2021;fontibon;Intrafamiliar;Mujer;360.0;209075;172.18701422934353
2021;engativa;Intrafamiliar;Mujer;810.0;428725;188.93229925943206
2021;suba;Intrafamiliar;Mujer;1106.0;662592;166.92021636240702
2021;barrios unidos;Intrafamiliar;Mujer;124.0;75607;164.00597828243417
2021;teusaquillo;Intrafamiliar;Mujer;127.0;95107;133.5338092884856
2021;los martires;Intrafamiliar;Mujer;140.0;47063;297.4735992180694
2021;antonio narino;Intrafamiliar;Mujer;113.0;43782;258.09693481339366
2021;puente aranda;Intrafamiliar;Mujer;238.0;128904;184.63352572457023
2021;la candelaria;Intrafamiliar;Mujer;34.0;8654;392.881904321701
2021;rafael uribe uribe;Intrafamiliar;Mujer;501.0;194734;257.274025080366
2021;ciudad bolivar;Intrafamiliar;Mujer;1186.0;328131;361.44100984058196
2021;sumapaz;Intrafamiliar;Mujer;28.0;1768;1583.710407239819
2021;distrito;Intrafamiliar;Mujer;9488.0;4082618;232.3998963410243
2021;usaquen;Intrafamiliar;Hombre;134.0;262649;51.01865988448461
2021;chapinero;Intrafamiliar;Hombre;44.0;82993;53.01651946549709
2021;santa fe;Intrafamiliar;Hombre;78.0;53328;146.26462646264628
2021;san cristobal;Intrafamiliar;Hombre;246.0;193376;127.21330465000828
2021;usme;Intrafamiliar;Hombre;323.0;193699;166.75357126262912
2021;tunjuelito;Intrafamiliar;Hombre;94.0;88825;105.82606248240923
2021;bosa;Intrafamiliar;Hombre;368.0;351957;104.55822728344656
2021;kennedy;Intrafamiliar;Hombre;496.0;499553;99.28876415515471
2021;fontibon;Intrafamiliar;Hombre;128.0;184457;69.39286663016313
2021;engativa;Intrafamiliar;Hombre;298.0;385375;77.32727862471619
2021;suba;Intrafamiliar;Hombre;320.0;590083;54.22965921743212
2021;barrios unidos;Intrafamiliar;Hombre;50.0;71269;70.15673013512186
2021;teusaquillo;Intrafamiliar;Hombre;27.0;72772;37.10218215797285
2021;los martires;Intrafamiliar;Hombre;57.0;36363;156.75274317300554
2021;antonio narino;Intrafamiliar;Hombre;40.0;38419;104.11515135740129
2021;puente aranda;Intrafamiliar;Hombre;86.0;124463;69.09684002474631
2021;la candelaria;Intrafamiliar;Hombre;8.0;9223;86.7396725577361
2021;rafael uribe uribe;Intrafamiliar;Hombre;169.0;189226;89.31119402196316
2021;ciudad bolivar;Intrafamiliar;Hombre;469.0;321703;145.78664171611703
2021;sumapaz;Intrafamiliar;Hombre;23.0;1816;1266.5198237885463
2021;distrito;Intrafamiliar;Hombre;3459.0;3751549;92.20191446253267
2021;usaquen;Emocional;Hombre;134.0;262649;51.01865988448461
2021;chapinero;Emocional;Hombre;44.0;82993;53.01651946549709
2021;santa fe;Emocional;Hombre;78.0;53328;146.26462646264628
2021;san cristobal;Emocional;Hombre;246.0;193376;127.21330465000828
2021;usme;Emocional;Hombre;323.0;193699;166.75357126262912
2021;tunjuelito;Emocional;Hombre;94.0;88825;105.82606248240923
2021;bosa;Emocional;Hombre;368.0;351957;104.55822728344656
2021;kennedy;Emocional;Hombre;496.0;499553;99.28876415515471
2021;fontibon;Emocional;Hombre;128.0;184457;69.39286663016313
2021;engativa;Emocional;Hombre;298.0;385375;77.32727862471619
2021;suba;Emocional;Hombre;320.0;590083;54.22965921743212
2021;barrios unidos;Emocional;Hombre;50.0;71269;70.15673013512186
2021;teusaquillo;Emocional;Hombre;27.0;72772;37.10218215797285
2021;los martires;Emocional;Hombre;57.0;36363;156.75274317300554
2021;antonio narino;Emocional;Hombre;40.0;38419;104.11515135740129
2021;puente aranda;Emocional;Hombre;86.0;124463;69.09684002474631
2021;la candelaria;Emocional;Hombre;8.0;9223;86.7396725577361
2021;rafael uribe uribe;Emocional;Hombre;169.0;189226;89.31119402196316
2021;ciudad bolivar;Emocional;Hombre;469.0;321703;145.78664171611703
2021;sumapaz;Emocional;Hombre;23.0;1816;1266.5198237885463
2021;distrito;Emocional;Hombre;3459.0;3751549;92.20191446253267
2021;usaquen;Física;Hombre;39.0;262649;14.848714443991792
2021;chapinero;Física;Hombre;19.0;82993;22.893497041919197
2021;santa fe;Física;Hombre;21.0;53328;39.37893789378938
2021;san cristobal;Física;Hombre;84.0;193376;43.43868939268575
2021;usme;Física;Hombre;54.0;193699;27.878306031523138
2021;tunjuelito;Física;Hombre;22.0;88825;24.76780185758514
2021;bosa;Física;Hombre;106.0;351957;30.117315467514498
2021;kennedy;Física;Hombre;140.0;499553;28.025054398632378
2021;fontibon;Física;Hombre;39.0;184457;21.14313905137783
2021;engativa;Física;Hombre;80.0;385375;20.75900097307817
2021;suba;Física;Hombre;90.0;590083;15.252091654902785
2021;barrios unidos;Física;Hombre;14.0;71269;19.64388443783412
2021;teusaquillo;Física;Hombre;11.0;72772;15.115703842137087
2021;los martires;Física;Hombre;15.0;36363;41.250721887633034
2021;antonio narino;Física;Hombre;10.0;38419;26.028787839350322
2021;puente aranda;Física;Hombre;33.0;124463;26.51390373042591
2021;la candelaria;Física;Hombre;2.0;9223;21.684918139434025
2021;rafael uribe uribe;Física;Hombre;45.0;189226;23.781087165611492
2021;ciudad bolivar;Física;Hombre;98.0;321703;30.462880358591622
2021;sumapaz;Física;Hombre;1.0;1816;55.06607929515419
2021;distrito;Física;Hombre;923.0;3751549;24.603170583670902
2021;usaquen;Sexual;Hombre;23.0;262649;8.756934159277211
2021;chapinero;Sexual;Hombre;11.0;82993;13.254129866374273
2021;santa fe;Sexual;Hombre;17.0;53328;31.87818781878188
2021;san cristobal;Sexual;Hombre;64.0;193376;33.09614429918914
2021;usme;Sexual;Hombre;54.0;193699;27.878306031523138
2021;tunjuelito;Sexual;Hombre;15.0;88825;16.887137630171686
2021;bosa;Sexual;Hombre;48.0;351957;13.638029645666943
2021;kennedy;Sexual;Hombre;97.0;499553;19.417359119052435
2021;fontibon;Sexual;Hombre;23.0;184457;12.469030722607435
2021;engativa;Sexual;Hombre;63.0;385375;16.34771326629906
2021;suba;Sexual;Hombre;67.0;590083;11.354334898649851
2021;barrios unidos;Sexual;Hombre;7.0;71269;9.82194221891706
2021;teusaquillo;Sexual;Hombre;2.0;72772;2.74830978947947
2021;los martires;Sexual;Hombre;7.0;36363;19.250336880895414
2021;antonio narino;Sexual;Hombre;4.0;38419;10.41151513574013
2021;puente aranda;Sexual;Hombre;11.0;124463;8.83796791014197
2021;la candelaria;Sexual;Hombre;3.0;9223;32.527377209151034
2021;rafael uribe uribe;Sexual;Hombre;32.0;189226;16.910995317768172
2021;ciudad bolivar;Sexual;Hombre;79.0;321703;24.556811717640183
2021;sumapaz;Sexual;Hombre;1.0;1816;55.06607929515419
2021;distrito;Sexual;Hombre;629.0;3751549;16.766407689197184
2021;usaquen;Económica;Hombre;2.0;262649;0.7614725355893227
2021;chapinero;Económica;Hombre;0.0;82993;0.0
2021;santa fe;Económica;Hombre;4.0;53328;7.500750075007502
2021;san cristobal;Económica;Hombre;2.0;193376;1.0342545093496607
2021;usme;Económica;Hombre;1.0;193699;0.5162649265096878
2021;tunjuelito;Económica;Hombre;0.0;88825;0.0
2021;bosa;Económica;Hombre;4.0;351957;1.136502470472245
2021;kennedy;Económica;Hombre;12.0;499553;2.4021475198827753
2021;fontibon;Económica;Hombre;2.0;184457;1.0842635410962989
2021;engativa;Económica;Hombre;7.0;385375;1.81641258514434
2021;suba;Económica;Hombre;6.0;590083;1.0168061103268524
2021;barrios unidos;Económica;Hombre;3.0;71269;4.209403808107312
2021;teusaquillo;Económica;Hombre;0.0;72772;0.0
2021;los martires;Económica;Hombre;1.0;36363;2.7500481258422025
2021;antonio narino;Económica;Hombre;2.0;38419;5.205757567870065
2021;puente aranda;Económica;Hombre;2.0;124463;1.606903256389449
2021;la candelaria;Económica;Hombre;0.0;9223;0.0
2021;rafael uribe uribe;Económica;Hombre;2.0;189226;1.0569372073605108
2021;ciudad bolivar;Económica;Hombre;9.0;321703;2.797611461503312
2021;sumapaz;Económica;Hombre;0.0;1816;0.0
2021;distrito;Económica;Hombre;59.0;3751549;1.572683710115475
2021;usaquen;Negligencia ;Hombre;71.0;262649;27.032275013420957
2021;chapinero;Negligencia ;Hombre;11.0;82993;13.254129866374273
2021;santa fe;Negligencia ;Hombre;37.0;53328;69.38193819381938
2021;san cristobal;Negligencia ;Hombre;100.0;193376;51.71272546748304
2021;usme;Negligencia ;Hombre;223.0;193699;115.12707861166037
2021;tunjuelito;Negligencia ;Hombre;60.0;88825;67.54855052068675
2021;bosa;Negligencia ;Hombre;226.0;351957;64.21238958168185
2021;kennedy;Negligencia ;Hombre;292.0;499553;58.45225631714752
2021;fontibon;Negligencia ;Hombre;72.0;184457;39.03348747946676
2021;engativa;Negligencia ;Hombre;146.0;385375;37.88517677586766
2021;suba;Negligencia ;Hombre;150.0;590083;25.42015275817131
2021;barrios unidos;Negligencia ;Hombre;22.0;71269;30.86896125945362
2021;teusaquillo;Negligencia ;Hombre;14.0;72772;19.238168526356294
2021;los martires;Negligencia ;Hombre;28.0;36363;77.00134752358166
2021;antonio narino;Negligencia ;Hombre;20.0;38419;52.057575678700644
2021;puente aranda;Negligencia ;Hombre;46.0;124463;36.95877489695732
2021;la candelaria;Negligencia ;Hombre;3.0;9223;32.527377209151034
2021;rafael uribe uribe;Negligencia ;Hombre;79.0;189226;41.74901969074018
2021;ciudad bolivar;Negligencia ;Hombre;317.0;321703;98.53809258850553
2021;sumapaz;Negligencia ;Hombre;17.0;1816;936.1233480176211
2021;distrito;Negligencia ;Hombre;1934.0;3751549;51.5520389044632
2021;usaquen;Abandono;Hombre;4.0;262649;1.5229450711786454
2021;chapinero;Abandono;Hombre;3.0;82993;3.614762690829347
2021;santa fe;Abandono;Hombre;9.0;53328;16.876687668766877
2021;san cristobal;Abandono;Hombre;13.0;193376;6.7226543107727945
2021;usme;Abandono;Hombre;19.0;193699;9.809033603684066
2021;tunjuelito;Abandono;Hombre;5.0;88825;5.629045876723895
2021;bosa;Abandono;Hombre;28.0;351957;7.955517293305716
2021;kennedy;Abandono;Hombre;37.0;499553;7.4066215196385565
2021;fontibon;Abandono;Hombre;6.0;184457;3.2527906232888966
2021;engativa;Abandono;Hombre;10.0;385375;2.594875121634771
2021;suba;Abandono;Hombre;16.0;590083;2.7114829608716065
2021;barrios unidos;Abandono;Hombre;2.0;71269;2.8062692054048743
2021;teusaquillo;Abandono;Hombre;3.0;72772;4.122464684219205
2021;los martires;Abandono;Hombre;4.0;36363;11.00019250336881
2021;antonio narino;Abandono;Hombre;4.0;38419;10.41151513574013
2021;puente aranda;Abandono;Hombre;5.0;124463;4.017258140973623
2021;la candelaria;Abandono;Hombre;0.0;9223;0.0
2021;rafael uribe uribe;Abandono;Hombre;14.0;189226;7.398560451523575
2021;ciudad bolivar;Abandono;Hombre;33.0;321703;10.25790869217881
2021;sumapaz;Abandono;Hombre;4.0;1816;220.26431718061676
2021;distrito;Abandono;Hombre;220.0;3751549;5.864244342803466
2021;usaquen;Emocional;Mujer;304.0;308619;98.50333258807785
2021;chapinero;Emocional;Mujer;104.0;90360;115.09517485613102
2021;santa fe;Emocional;Mujer;214.0;54456;392.9778169531365
2021;san cristobal;Emocional;Mujer;653.0;207684;314.4199842067757
2021;usme;Emocional;Mujer;662.0;199667;331.55203413683785
2021;tunjuelito;Emocional;Mujer;216.0;91333;236.4972134934799
2021;bosa;Emocional;Mujer;1159.0;371072;312.3383063125216
2021;kennedy;Emocional;Mujer;1409.0;535285;263.2242637099863
2021;fontibon;Emocional;Mujer;360.0;209075;172.18701422934353
2021;engativa;Emocional;Mujer;810.0;428725;188.93229925943206
2021;suba;Emocional;Mujer;1106.0;662592;166.92021636240702
2021;barrios unidos;Emocional;Mujer;124.0;75607;164.00597828243417
2021;teusaquillo;Emocional;Mujer;127.0;95107;133.5338092884856
2021;los martires;Emocional;Mujer;140.0;47063;297.4735992180694
2021;antonio narino;Emocional;Mujer;113.0;43782;258.09693481339366
2021;puente aranda;Emocional;Mujer;238.0;128904;184.63352572457023
2021;la candelaria;Emocional;Mujer;34.0;8654;392.881904321701
2021;rafael uribe uribe;Emocional;Mujer;501.0;194734;257.274025080366
2021;ciudad bolivar;Emocional;Mujer;1186.0;328131;361.44100984058196
2021;sumapaz;Emocional;Mujer;28.0;1768;1583.710407239819
2021;distrito;Emocional;Mujer;9488.0;4082618;232.3998963410243
2021;usaquen;Física;Mujer;127.0;308619;41.15106328515095
2021;chapinero;Física;Mujer;45.0;90360;49.800796812749006
2021;santa fe;Física;Mujer;91.0;54456;167.10738945203465
2021;san cristobal;Física;Mujer;259.0;207684;124.70869205138575
2021;usme;Física;Mujer;214.0;199667;107.17845212278444
2021;tunjuelito;Física;Mujer;66.0;91333;72.26303745634108
2021;bosa;Física;Mujer;404.0;371072;108.87374956881682
2021;kennedy;Física;Mujer;550.0;535285;102.74900286763126
2021;fontibon;Física;Mujer;148.0;209075;70.78799473873012
2021;engativa;Física;Mujer;281.0;428725;65.54318036037087
2021;suba;Física;Mujer;451.0;662592;68.06601951125278
2021;barrios unidos;Física;Mujer;41.0;75607;54.22778314177258
2021;teusaquillo;Física;Mujer;54.0;95107;56.778155130537186
2021;los martires;Física;Mujer;57.0;47063;121.11425111021397
2021;antonio narino;Física;Mujer;46.0;43782;105.06600886208943
2021;puente aranda;Física;Mujer;87.0;128904;67.49208713461181
2021;la candelaria;Física;Mujer;12.0;8654;138.66420152530623
2021;rafael uribe uribe;Física;Mujer;171.0;194734;87.81209239269978
2021;ciudad bolivar;Física;Mujer;381.0;328131;116.11216252045678
2021;sumapaz;Física;Mujer;6.0;1768;339.3665158371041
2021;distrito;Física;Mujer;3491.0;4082618;85.50885730675758
2021;usaquen;Sexual;Mujer;102.0;308619;33.05046027626297
2021;chapinero;Sexual;Mujer;40.0;90360;44.26737494466578
2021;santa fe;Sexual;Mujer;72.0;54456;132.21683561040106
2021;san cristobal;Sexual;Mujer;259.0;207684;124.70869205138575
2021;usme;Sexual;Mujer;267.0;199667;133.72264820926844
2021;tunjuelito;Sexual;Mujer;78.0;91333;85.4017715393122
2021;bosa;Sexual;Mujer;401.0;371072;108.06528113142464
2021;kennedy;Sexual;Mujer;502.0;535285;93.7818171628198
